fold,weight_id,threshold_id,threshold_quantile,threshold,threshold_source,ground_truth_used_for_threshold_derivation,w_gmic,w_nyu,w_glam,training_studies,validation_studies,training_malignant,validation_malignant,tn,fp,fn,tp,sensitivity,sensitivity_unavailable_reason,specificity,specificity_unavailable_reason,precision_ppv,precision_ppv_unavailable_reason,npv,npv_unavailable_reason,fpr,accuracy,balanced_accuracy,f1,f1_unavailable_reason,roc_auc,roc_auc_unavailable_reason,average_precision,auprc,auprc_method,auprc_unavailable_reason
1,W33,T01,0.1,0.019360000000000002,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,64,622,0,28,1.0,,0.09329446064139942,,0.043076923076923075,,1.0,,0.9067055393586005,0.12885154061624648,0.5466472303206997,0.08259587020648967,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T02,0.2,0.027080000000000003,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,126,560,1,27,0.9642857142857143,,0.1836734693877551,,0.04599659284497445,,0.9921259842519685,,0.8163265306122449,0.21428571428571427,0.5739795918367347,0.08780487804878048,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T03,0.3,0.03727,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,186,500,1,27,0.9642857142857143,,0.27113702623906705,,0.051233396584440226,,0.9946524064171123,,0.7288629737609329,0.29831932773109243,0.6177113702623906,0.0972972972972973,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T04,0.4,0.05043,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,267,419,2,26,0.9285714285714286,,0.3892128279883382,,0.058426966292134834,,0.9925650557620818,,0.6107871720116618,0.4103641456582633,0.6588921282798834,0.10993657505285412,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T05,0.5,0.06878500000000001,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,350,336,3,25,0.8928571428571429,,0.5102040816326531,,0.06925207756232687,,0.9915014164305949,,0.4897959183673469,0.5252100840336135,0.701530612244898,0.12853470437017994,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T06,0.6,0.09762000000000001,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,404,282,6,22,0.7857142857142857,,0.5889212827988338,,0.07236842105263158,,0.9853658536585366,,0.4110787172011662,0.5966386554621849,0.6873177842565598,0.13253012048192772,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T07,0.7,0.15547999999999998,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,486,200,9,19,0.6785714285714286,,0.7084548104956269,,0.0867579908675799,,0.9818181818181818,,0.2915451895043732,0.7072829131652661,0.6935131195335278,0.15384615384615385,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T08,0.8,0.30754000000000004,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,547,139,14,14,0.5,,0.7973760932944607,,0.0915032679738562,,0.9750445632798574,,0.20262390670553937,0.7857142857142857,0.6486880466472303,0.15469613259668508,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T09,0.85,0.4,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,561,125,19,9,0.32142857142857145,,0.8177842565597667,,0.06716417910447761,,0.9672413793103448,,0.18221574344023322,0.7983193277310925,0.5696064139941691,0.1111111111111111,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T10,0.9,0.4,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,561,125,19,9,0.32142857142857145,,0.8177842565597667,,0.06716417910447761,,0.9672413793103448,,0.18221574344023322,0.7983193277310925,0.5696064139941691,0.1111111111111111,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T11,0.92,0.4110479999999998,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,628,58,22,6,0.21428571428571427,,0.9154518950437318,,0.09375,,0.9661538461538461,,0.08454810495626822,0.8879551820728291,0.564868804664723,0.13043478260869565,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T12,0.94,0.5457849999999987,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,639,47,25,3,0.10714285714285714,,0.9314868804664723,,0.06,,0.9623493975903614,,0.06851311953352769,0.8991596638655462,0.5193148688046647,0.07692307692307693,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T13,0.95,0.65,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,640,46,26,2,0.07142857142857142,,0.9329446064139941,,0.041666666666666664,,0.960960960960961,,0.06705539358600583,0.8991596638655462,0.5021865889212828,0.05263157894736842,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T14,0.96,0.65,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,640,46,26,2,0.07142857142857142,,0.9329446064139941,,0.041666666666666664,,0.960960960960961,,0.06705539358600583,0.8991596638655462,0.5021865889212828,0.05263157894736842,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T15,0.97,0.65,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,640,46,26,2,0.07142857142857142,,0.9329446064139941,,0.041666666666666664,,0.960960960960961,,0.06705539358600583,0.8991596638655462,0.5021865889212828,0.05263157894736842,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T16,0.98,0.65,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,640,46,26,2,0.07142857142857142,,0.9329446064139941,,0.041666666666666664,,0.960960960960961,,0.06705539358600583,0.8991596638655462,0.5021865889212828,0.05263157894736842,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W33,T17,0.99,0.650574,cv_training_fold_score_quantile,False,0.4,0.5,0.1,2856,714,116,28,680,6,26,2,0.07142857142857142,,0.9912536443148688,,0.25,,0.9631728045325779,,0.008746355685131196,0.9551820728291317,0.5313411078717202,0.1111111111111111,,0.7407590587255309,,0.11522426341335133,0.11522426341335133,average_precision_score,
1,W34,T01,0.1,0.012265,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,76,610,0,28,1.0,,0.11078717201166181,,0.0438871473354232,,1.0,,0.8892128279883382,0.14565826330532214,0.5553935860058309,0.08408408408408409,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T02,0.2,0.01973,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,124,562,1,27,0.9642857142857143,,0.18075801749271136,,0.04584040747028863,,0.992,,0.8192419825072886,0.211484593837535,0.5725218658892128,0.08752025931928688,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T03,0.3,0.02937,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,188,498,2,26,0.9285714285714286,,0.27405247813411077,,0.04961832061068702,,0.9894736842105263,,0.7259475218658892,0.29971988795518206,0.6013119533527697,0.09420289855072464,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T04,0.4,0.04031,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,267,419,2,26,0.9285714285714286,,0.3892128279883382,,0.058426966292134834,,0.9925650557620818,,0.6107871720116618,0.4103641456582633,0.6588921282798834,0.10993657505285412,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T05,0.5,0.057035,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,351,335,3,25,0.8928571428571429,,0.5116618075801749,,0.06944444444444445,,0.9915254237288136,,0.48833819241982507,0.5266106442577031,0.7022594752186588,0.12886597938144329,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T06,0.6,0.08474,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,410,276,7,21,0.75,,0.597667638483965,,0.0707070707070707,,0.9832134292565947,,0.40233236151603496,0.603641456582633,0.6738338192419825,0.12923076923076923,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T07,0.7,0.14428999999999997,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,485,201,10,18,0.6428571428571429,,0.706997084548105,,0.0821917808219178,,0.9797979797979798,,0.29300291545189505,0.7044817927170869,0.6749271137026239,0.145748987854251,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T08,0.8,0.31027,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,546,140,14,14,0.5,,0.7959183673469388,,0.09090909090909091,,0.975,,0.20408163265306123,0.7843137254901961,0.6479591836734694,0.15384615384615385,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T09,0.85,0.5,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,569,117,19,9,0.32142857142857145,,0.8294460641399417,,0.07142857142857142,,0.967687074829932,,0.17055393586005832,0.8095238095238095,0.5754373177842566,0.11688311688311688,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T10,0.9,0.5,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,569,117,19,9,0.32142857142857145,,0.8294460641399417,,0.07142857142857142,,0.967687074829932,,0.17055393586005832,0.8095238095238095,0.5754373177842566,0.11688311688311688,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T11,0.92,0.503288,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,627,59,22,6,0.21428571428571427,,0.9139941690962099,,0.09230769230769231,,0.9661016949152542,,0.08600583090379009,0.8865546218487395,0.564139941690962,0.12903225806451613,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T12,0.94,0.55,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,639,47,23,5,0.17857142857142858,,0.9314868804664723,,0.09615384615384616,,0.9652567975830816,,0.06851311953352769,0.9019607843137255,0.5550291545189504,0.125,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T13,0.95,0.55,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,639,47,23,5,0.17857142857142858,,0.9314868804664723,,0.09615384615384616,,0.9652567975830816,,0.06851311953352769,0.9019607843137255,0.5550291545189504,0.125,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T14,0.96,0.55,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,639,47,23,5,0.17857142857142858,,0.9314868804664723,,0.09615384615384616,,0.9652567975830816,,0.06851311953352769,0.9019607843137255,0.5550291545189504,0.125,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T15,0.97,0.55,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,639,47,23,5,0.17857142857142858,,0.9314868804664723,,0.09615384615384616,,0.9652567975830816,,0.06851311953352769,0.9019607843137255,0.5550291545189504,0.125,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T16,0.98,0.55,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,639,47,23,5,0.17857142857142858,,0.9314868804664723,,0.09615384615384616,,0.9652567975830816,,0.06851311953352769,0.9019607843137255,0.5550291545189504,0.125,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W34,T17,0.99,0.5919139999999994,cv_training_fold_score_quantile,False,0.5,0.1,0.4,2856,714,116,28,684,2,24,4,0.14285714285714285,,0.9970845481049563,,0.6666666666666666,,0.9661016949152542,,0.0029154518950437317,0.9635854341736695,0.5699708454810496,0.23529411764705882,,0.7403946272386506,,0.2009837255237032,0.2009837255237032,average_precision_score,
1,W35,T01,0.1,0.018045,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,64,622,0,28,1.0,,0.09329446064139942,,0.043076923076923075,,1.0,,0.9067055393586005,0.12885154061624648,0.5466472303206997,0.08259587020648967,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T02,0.2,0.02615,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,122,564,1,27,0.9642857142857143,,0.17784256559766765,,0.04568527918781726,,0.991869918699187,,0.8221574344023324,0.20868347338935575,0.5710641399416909,0.08723747980613894,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T03,0.3,0.036629999999999996,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,188,498,1,27,0.9642857142857143,,0.27405247813411077,,0.05142857142857143,,0.9947089947089947,,0.7259475218658892,0.3011204481792717,0.6191690962099126,0.09764918625678119,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T04,0.4,0.04994,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,268,418,2,26,0.9285714285714286,,0.39067055393586003,,0.05855855855855856,,0.9925925925925926,,0.60932944606414,0.4117647058823529,0.6596209912536444,0.11016949152542373,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T05,0.5,0.06883,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,339,347,3,25,0.8928571428571429,,0.49416909620991256,,0.06720430107526881,,0.9912280701754386,,0.5058309037900874,0.5098039215686274,0.6935131195335278,0.125,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T06,0.6,0.09921,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,411,275,6,22,0.7857142857142857,,0.5991253644314869,,0.07407407407407407,,0.9856115107913669,,0.4008746355685131,0.6064425770308123,0.6924198250728864,0.13538461538461538,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
1,W35,T07,0.7,0.16013499999999997,cv_training_fold_score_quantile,False,0.5,0.4,0.1,2856,714,116,28,486,200,10,18,0.6428571428571429,,0.7084548104956269,,0.08256880733944955,,0.9798387096774194,,0.2915451895043732,0.7058823529411765,0.6756559766763849,0.14634146341463414,,0.7414879216992919,,0.11666082652556743,0.11666082652556743,average_precision_score,
