chunk,model,elapsed_seconds,monitoring_samples,avg_cpu_percent,max_memory_mib,avg_gpu_util_percent,max_gpu_memory_mib
141,glam,405.00852764898445,124,160.29588709677418,,1.7903225806451613,2775.0
142,gmic,492.9318795360159,157,162.18910828025477,,1.6687898089171975,2541.0
142,nyu,74.64696197601734,24,452.8470833333333,,0.125,2574.0
142,glam,416.6770990220248,130,170.71884615384616,,0.0,2781.0
143,gmic,488.97545185597846,156,155.40044871794873,,1.141025641025641,2546.0
143,nyu,73.12306013400666,23,442.21434782608696,,0.0434782608695652,2578.0
143,glam,412.6659365299856,127,165.08858267716536,,1.1968503937007875,2946.0
144,gmic,481.0797624600236,153,161.57986928104577,,1.607843137254902,2539.0
144,nyu,74.5794070980046,24,440.17625,,1.0,2573.0
144,glam,405.6155477749999,125,170.8604,,1.184,2781.0
145,gmic,480.2443096049829,153,156.2767320261438,,1.2026143790849673,2539.0
145,nyu,70.42771838296903,23,435.1717391304348,,1.0434782608695652,2571.0
145,glam,407.1369023960433,123,169.47788617886178,,1.0406504065040652,2781.0
146,gmic,494.67158996203216,158,161.6414556962025,,2.0126582278481013,2541.0
146,nyu,70.88983924902277,23,462.4334782608696,,1.6521739130434785,2571.0
146,glam,417.1472206549952,130,174.87946153846156,,0.4384615384615384,2781.0
147,gmic,489.348102887976,156,155.25608974358974,,1.4935897435897436,2733.0
147,nyu,70.06372142402688,22,467.2254545454545,,0.7727272727272727,2526.0
147,glam,410.938100571977,128,164.727421875,,0.6640625,2735.0
148,gmic,493.68427787401015,158,152.41443037974685,,1.9493670886075949,2493.0
148,nyu,71.95562511996832,23,438.0839130434783,,4.3478260869565215,2526.0
148,glam,413.8896877869847,126,167.150873015873,,2.2142857142857144,2734.0
149,gmic,489.57513724203454,156,155.0130128205128,,2.7564102564102564,2493.0
149,nyu,69.92604145401856,22,450.2181818181818,,4.545454545454546,2530.0
149,glam,412.6061535319896,127,164.7523622047244,,1.4645669291338583,2737.0
150,gmic,482.86293425096665,154,155.26194805194805,,2.0064935064935066,2495.0
150,nyu,65.06203184195329,21,456.462380952381,,1.8571428571428568,2526.0
150,glam,405.16511081997305,124,169.46298387096775,,0.1451612903225806,2735.0
151,gmic,482.9481102990103,154,153.34772727272727,,1.3311688311688312,2629.0
151,nyu,62.09474646899616,20,458.987,,0.85,2456.0
151,glam,405.92209626804106,125,162.70695999999998,,0.944,2713.0
152,gmic,475.94589869800257,152,153.53598684210527,,1.1907894736842106,2425.0
152,nyu,63.27051476796623,20,466.664,,1.2,2459.0
152,glam,401.5137218110031,122,165.70434426229508,,0.2786885245901639,2660.0
153,gmic,481.0646350290044,153,144.52797385620914,,2.869281045751634,2418.0
